CPU	 1	 0.06665
CPU	 3	 0.08335
CPU	 5	 0.1
CPU	 7	 0.083325
CPU	 9	 0.083325
CPU	 11	 0.08335
CPU	 13	 0.083325
CPU	 15	 0.083325
CPU	 17	 0.08335
CPU	 19	 0.1
CPU	 21	 0.083325
CPU	 23	 0.083325
CPU	 25	 0.066675
CPU	 27	 0.083325
CPU	 29	 0.083325
CPU	 31	 0.1
CPU	 33	 0.1
CPU	 35	 0.1
CPU	 37	 0.1
CPU	 39	 0.116675
CPU	 41	 0.066675
CPU	 43	 0.1
CPU	 45	 0.083325
CPU	 47	 0.1
CPU	 49	 0.083325
CPU	 51	 0.1
CPU	 53	 0.08335
CPU	 55	 0.1
CPU	 57	 0.06665
CPU	 59	 0.1
CPU	 61	 0.08335
CPU	 63	 0.083325
CPU	 65	 0.066675
CPU	 67	 0.083325
CPU	 69	 0.083325
CPU	 71	 0.08335
CPU	 73	 0.083325
CPU	 75	 0.083325
CPU	 77	 0.08335
CPU	 79	 0.06665
CPU	 81	 0.08335
CPU	 83	 0.083325
CPU	 85	 0.083325
CPU	 87	 0.083325
CPU	 89	 0.066675
CPU	 91	 0.083325
CPU	 93	 0.083325
CPU	 95	 0.08335
CPU	 97	 0.083325
CPU	 99	 0.066675
CPU	 101	 0.066675
CPU	 103	 0.083325
CPU	 105	 0.1
CPU	 107	 0.08335
CPU	 109	 0.083325
CPU	 111	 0.1
CPU	 113	 0.066675
CPU	 115	 0.066675
CPU	 117	 0.083325
CPU	 119	 0.08335
CPU	 121	 0.083325
CPU	 123	 0.083325
CPU	 125	 0.08335
CPU	 127	 0.083325
CPU	 129	 0.1
CPU	 131	 0.083325
CPU	 133	 0.08335
CPU	 135	 0.083325
CPU	 137	 0.116675
CPU	 139	 0.083325
CPU	 141	 0.083325
CPU	 143	 0.083325
CPU	 145	 0.1
CPU	 147	 0.1
CPU	 149	 0.08335
CPU	 151	 0.08335
CPU	 153	 0.06665
CPU	 155	 0.08335
CPU	 157	 0.066675
CPU	 159	 0.05
CPU	 161	 0.066675
CPU	 163	 0.1
CPU	 165	 0.083325
CPU	 167	 0.08335
CPU	 169	 0.083325
CPU	 171	 0.06665
CPU	 173	 0.083325
CPU	 175	 0.08335
CPU	 177	 0.083325
CPU	 179	 0.083325
CPU	 181	 0.08335
CPU	 183	 0.06665
CPU	 185	 0.066675
CPU	 187	 0.08335
CPU	 189	 0.083325
CPU	 191	 0.083325
CPU	 193	 0.08335
CPU	 195	 0.083325
CPU	 197	 0.083325
CPU	 199	 0.08335
IO	 0	 3038.4
IO	 2	 3038.35
IO	 4	 3038.28
IO	 6	 3038.2
IO	 8	 3038.12
IO	 10	 3038.05
IO	 12	 3037.97
IO	 14	 3037.9
IO	 16	 3037.83
IO	 18	 3037.77
IO	 20	 3037.68
IO	 22	 3037.6
IO	 24	 3037.52
IO	 26	 3037.45
IO	 28	 3037.38
IO	 30	 3037.3
IO	 32	 3037.22
IO	 34	 3037.12
IO	 36	 3037.03
IO	 38	 3036.93
IO	 40	 3036.83
IO	 42	 3036.77
IO	 44	 3036.67
IO	 46	 3036.6
IO	 48	 3036.52
IO	 50	 3036.43
IO	 52	 3036.33
IO	 54	 3036.27
IO	 56	 3036.17
IO	 58	 3036.12
IO	 60	 3036.02
IO	 62	 3035.95
IO	 64	 3035.87
IO	 66	 3035.8
IO	 70	 3035.65
IO	 68	 3035.73
IO	 72	 3035.57
IO	 74	 3035.48
IO	 76	 3035.42
IO	 78	 3035.33
IO	 80	 3035.28
IO	 82	 3035.2
IO	 84	 3035.1
IO	 86	 3035.03
IO	 88	 3034.93
IO	 90	 3034.88
IO	 92	 3034.8
IO	 94	 3034.72
IO	 96	 3034.65
IO	 98	 3034.57
IO	 100	 3034.5
IO	 102	 3034.42
IO	 104	 3034.35
IO	 106	 3034.25
IO	 108	 3034.17
IO	 110	 3034.08
IO	 112	 3034
IO	 114	 3033.92
IO	 116	 3033.85
IO	 118	 3033.78
IO	 120	 3033.7
IO	 122	 3033.62
IO	 124	 3033.53
IO	 128	 3033.37
IO	 126	 3033.45
IO	 130	 3033.27
IO	 132	 3033.2
IO	 134	 3033.12
IO	 136	 3033.05
IO	 138	 3032.93
IO	 140	 3032.85
IO	 142	 3032.77
IO	 144	 3032.67
IO	 146	 3032.57
IO	 148	 3032.47
IO	 150	 3032.38
IO	 152	 3032.28
IO	 154	 3032.22
IO	 156	 3032.13
IO	 158	 3032.05
IO	 160	 3031.98
IO	 162	 3031.9
IO	 164	 3031.8
IO	 166	 3031.72
IO	 168	 3031.63
IO	 170	 3031.53
IO	 172	 3031.47
IO	 176	 3031.28
IO	 174	 3031.37
IO	 178	 3031.2
IO	 180	 3031.12
IO	 182	 3031.03
IO	 184	 3030.98
IO	 186	 3030.9
IO	 188	 3030.8
IO	 190	 3030.72
IO	 192	 3030.63
IO	 194	 3030.55
IO	 196	 3030.47
IO	 198	 3030.38
