CPU	1	0.05
CPU	3	0.045
CPU	5	0.048
CPU	7	0.055
CPU	9	0.052
CPU	11	0.05
CPU	13	0.045
CPU	15	0.048
CPU	17	0.055
CPU	19	0.052
CPU	21	0.05
CPU	23	0.045
CPU	25	0.048
CPU	27	0.055
CPU	29	0.052
CPU	31	0.05
CPU	33	0.045
CPU	35	0.048
CPU	37	0.055
CPU	39	0.052
CPU	41	0.05
CPU	43	0.045
CPU	45	0.048
CPU	47	0.055
CPU	49	0.05
CPU	51	0.05
CPU	53	0.045
CPU	55	0.048
CPU	57	0.055
CPU	59	0.052
CPU	61	0.05
CPU	63	0.045
CPU	65	0.048
CPU	67	0.055
CPU	69	0.052
CPU	71	0.05
CPU	73	0.045
CPU	75	0.048
CPU	77	0.055
CPU	79	0.052
CPU	81	0.05
CPU	83	0.045
CPU	85	0.048
CPU	87	0.055
CPU	89	0.052
CPU	91	0.05
CPU	93	0.045
CPU	95	0.048
CPU	97	0.055
CPU	99	0.05
IO	0	125
IO	2	126
IO	4	124
IO	6	122
IO	8	123
IO	10	124.7
IO	12	123.3
IO	14	124.5
IO	16	123.5
IO	18	125
IO	20	126
IO	22	124
IO	24	122
IO	26	123
IO	28	124.7
IO	30	123.3
IO	32	124.5
IO	34	123.5
IO	36	125
IO	38	126
IO	40	124
IO	42	122
IO	44	123
IO	46	124.7
IO	48	123.3
IO	50	124.5
IO	52	123.5
IO	54	125
IO	56	126
IO	58	124
IO	60	122
IO	62	123
IO	64	124.7
IO	66	123.3
IO	68	124.5
IO	70	123.5
IO	72	125
IO	74	126
IO	76	124
IO	78	122
IO	80	123
IO	82	124.7
IO	84	123.3
IO	86	124.5
IO	88	123.5
IO	90	125
IO	92	126
IO	94	124
IO	96	122
IO	98	123
