CPU	1	0.05
CPU	3	0.045
CPU	5	0.048
CPU	7	0.055
CPU	9	0.052
CPU	11	0.05
CPU	13	0.045
CPU	15	0.048
CPU	17	0.055
CPU	19	0.052
CPU	21	0.05
CPU	23	0.045
CPU	25	0.048
CPU	27	0.055
CPU	29	0.052
CPU	31	0.05
CPU	33	0.045
CPU	35	0.048
CPU	37	0.055
CPU	39	0.052
CPU	41	0.05
CPU	43	0.045
CPU	45	0.048
CPU	47	0.055
CPU	49	0.05
CPU	51	0.05
CPU	53	0.045
CPU	55	0.048
CPU	57	0.055
CPU	59	0.052
CPU	61	0.05
CPU	63	0.045
CPU	65	0.048
CPU	67	0.055
CPU	69	0.052
CPU	71	0.05
CPU	73	0.045
CPU	75	0.048
CPU	77	0.055
CPU	79	0.052
CPU	81	0.05
CPU	83	0.045
CPU	85	0.048
CPU	87	0.055
CPU	89	0.052
CPU	91	0.05
CPU	93	0.045
CPU	95	0.048
CPU	97	0.055
CPU	99	0.05
CPU	101	0.05
CPU	103	0.045
CPU	105	0.048
CPU	107	0.055
CPU	109	0.052
CPU	111	0.05
CPU	113	0.045
CPU	115	0.048
CPU	117	0.055
CPU	119	0.052
CPU	121	0.05
CPU	123	0.045
CPU	125	0.048
CPU	127	0.055
CPU	129	0.052
CPU	131	0.05
CPU	133	0.045
CPU	135	0.048
CPU	137	0.055
CPU	139	0.052
CPU	141	0.05
CPU	143	0.045
CPU	145	0.048
CPU	147	0.055
CPU	149	0.05
CPU	151	0.05
CPU	153	0.045
CPU	155	0.048
CPU	157	0.055
CPU	159	0.052
CPU	161	0.05
CPU	163	0.045
CPU	165	0.048
CPU	167	0.055
CPU	169	0.052
CPU	171	0.05
CPU	173	0.045
CPU	175	0.048
CPU	177	0.055
CPU	179	0.052
CPU	181	0.05
CPU	183	0.045
CPU	185	0.048
CPU	187	0.055
CPU	189	0.052
CPU	191	0.05
CPU	193	0.045
CPU	195	0.048
CPU	197	0.055
CPU	199	0.05
IO	0	310
IO	2	308
IO	4	308
IO	6	307
IO	8	307
IO	10	307
IO	12	308.5
IO	14	307.5
IO	16	307
IO	18	310
IO	20	308
IO	22	308
IO	24	307
IO	26	307
IO	28	307
IO	30	308.5
IO	32	307.5
IO	34	307
IO	36	310
IO	38	308
IO	40	308
IO	42	307
IO	44	307
IO	46	307
IO	48	308.5
IO	50	307.5
IO	52	307
IO	54	310
IO	56	308
IO	58	308
IO	60	307
IO	62	307
IO	64	307
IO	66	308.5
IO	68	307.5
IO	70	307
IO	72	310
IO	74	308
IO	76	308
IO	78	307
IO	80	307
IO	82	307
IO	84	308.5
IO	86	307.5
IO	88	307
IO	90	310
IO	92	308
IO	94	308
IO	96	307
IO	98	307
IO	100	307
IO	102	308.5
IO	104	307.5
IO	106	307
IO	108	310
IO	110	308
IO	112	308
IO	114	307
IO	116	307
IO	118	307
IO	120	308.5
IO	122	307.5
IO	124	307
IO	126	310
IO	128	308
IO	130	308
IO	132	307
IO	134	307
IO	136	307
IO	138	308.5
IO	140	307.5
IO	142	307
IO	144	310
IO	146	308
IO	148	308
IO	150	307
IO	152	307
IO	154	307
IO	156	308.5
IO	158	307.5
IO	160	307
IO	162	310
IO	164	308
IO	166	308
IO	168	307
IO	170	307
IO	172	307
IO	174	308.5
IO	176	307.5
IO	178	307
IO	180	310
IO	182	308
IO	184	308
IO	186	307
IO	188	307
IO	190	307
IO	192	308.5
IO	194	307.5
IO	196	307
IO	198	310
