CPU	1	0.05
CPU	3	0.045
CPU	5	0.048
CPU	7	0.055
CPU	9	0.052
CPU	11	0.05
CPU	13	0.045
CPU	15	0.048
CPU	17	0.055
CPU	19	0.052
CPU	21	0.05
CPU	23	0.045
CPU	25	0.048
CPU	27	0.055
CPU	29	0.052
CPU	31	0.05
CPU	33	0.045
CPU	35	0.048
CPU	37	0.055
CPU	39	0.052
CPU	41	0.05
CPU	43	0.045
CPU	45	0.048
CPU	47	0.055
CPU	49	0.05
IO	0	89
IO	2	90
IO	4	91
IO	6	89.7
IO	8	88.3
IO	10	88
IO	12	87
IO	14	89
IO	16	90
IO	18	91
IO	20	89.7
IO	22	88.3
IO	24	88
IO	26	87
IO	28	89
IO	30	90
IO	32	91
IO	34	89.7
IO	36	88.3
IO	38	88
IO	40	87
IO	42	89
IO	44	90
IO	46	91
IO	48	89.7
