CPU	 1	 0.08335
CPU	 3	 0.083325
CPU	 5	 0.083325
CPU	 7	 0.1
CPU	 9	 0.066675
CPU	 11	 0.083325
CPU	 13	 0.1
CPU	 15	 0.083325
CPU	 17	 0.066675
CPU	 19	 0.083325
CPU	 21	 0.1
CPU	 23	 0.1
CPU	 25	 0.1
CPU	 27	 0.116675
CPU	 29	 0.116675
CPU	 31	 0.083325
CPU	 33	 0.083325
CPU	 35	 0.1
CPU	 37	 0.08335
CPU	 39	 0.083325
CPU	 41	 0.083325
CPU	 43	 0.1
CPU	 45	 0.08335
CPU	 47	 0.083325
CPU	 49	 0.083325
IO	 0	 166.9
IO	 2	 166.817
IO	 4	 166.733
IO	 6	 166.65
IO	 8	 166.533
IO	 10	 166.467
IO	 12	 166.383
IO	 14	 166.283
IO	 16	 166.2
IO	 18	 166.133
IO	 20	 166.05
IO	 22	 165.95
IO	 24	 165.85
IO	 26	 165.75
IO	 28	 165.633
IO	 30	 165.517
IO	 32	 165.433
IO	 34	 165.35
IO	 36	 165.25
IO	 38	 165.167
IO	 40	 165.083
IO	 42	 165
IO	 44	 164.9
IO	 46	 164.817
IO	 48	 164.733
